Id,preco
0,1106052.2877874053
1,365866.4355956636
2,646913.1480456063
3,399246.626192354
4,388910.7944793989
5,240996.8219016575
6,667293.3391353585
7,476418.89574576856
8,342760.989695629
9,1276975.6275400254
10,708765.6527584124
11,706263.8252850989
12,958152.241745477
13,382962.5138277303
14,742297.1267221033
15,565121.5060563314
16,385284.5866856872
17,379984.23730254394
18,429551.892362337
19,1046435.0111872194
20,704388.3752585988
21,255462.90426021197
22,387715.80039165483
23,349430.60388270847
24,239807.4879297571
25,320733.2592490496
26,517907.78923682997
27,521848.84508430155
28,970416.7249298705
29,921753.9441283861
30,351116.89106963144
31,1256000.2671320061
32,1002520.284710524
33,1253551.9864803567
34,1086723.7294478114
35,464678.1447187433
36,476656.8111833319
37,1580271.1482137195
38,424919.15199706506
39,445282.62755841145
40,1684760.962729623
41,960485.161840781
42,370895.2121575166
43,1180633.700222976
44,1201098.922729948
45,195258.37537862838
46,3641808.678919894
47,526263.6906108366
48,308911.18639110064
49,438768.6099248942
50,486981.53688042366
51,350492.5527847324
52,720017.7635253625
53,894252.0300568895
54,871830.5633264392
55,396194.4262999807
56,590909.7073147692
57,403446.5355877186
58,944066.8310207179
59,1598903.8885789826
60,1528032.7056971225
61,526464.0399939719
62,905036.3100404715
63,2078505.548926448
64,408401.65110417816
65,481241.62028009293
66,541840.8789852451
67,954819.9864237582
68,751387.6339637352
69,396618.0678527312
70,1566773.5473287827
71,216835.17381363444
72,566898.6944307549
73,682523.8601156113
74,371365.51857722586
75,1677021.346943324
76,343588.4638909217
77,480494.5574608672
78,263956.11543734034
79,417853.37045251566
80,520766.69536032376
81,457327.903460584
82,333707.3537485729
83,1263830.6529449332
84,1900411.9888592116
85,471337.4382544294
86,400670.08801507426
87,559521.5060563314
88,517907.78923682997
89,371347.668301192
90,648528.0381348332
91,807196.7773389587
92,219266.7369027346
93,307807.00689265074
94,122493.37969161884
95,921930.001761624
96,960185.6788428904
97,1471797.7018772024
98,379221.46050748776
99,581642.7930567557
100,698541.7103916503
101,396810.7944793989
102,1194665.2633120655
103,838690.0325857153
104,439433.21419327415
105,845854.5927844619
106,783748.454158733
107,1084555.4236977766
108,386745.0129348434
109,544527.1661721714
110,421071.2652912497
111,756526.034444855
112,447155.7695675617
113,414222.9846395891
114,628657.598027035
115,392105.92022110184
116,526713.1039759623
117,2012071.722382681
118,931176.9273793766
119,336716.5416864919
120,2074568.8548346586
121,297902.8248669872
122,581937.8737426879
123,332808.9695332929
124,274822.2463650353
125,657329.0396874113
126,476551.1510674957
127,1266430.6529449332
128,265970.9149219616
129,1037289.2061719125
130,1017872.1011971267
131,1793360.7865129835
132,818681.6305053377
133,2255137.4749889686
134,1212994.52041796
135,540661.0352444838
136,478252.3283436637
137,3487968.7533815703
138,847422.2924069533
139,416133.21419327415
140,1843592.2245117216
141,474119.93736153876
142,429795.7792997494
143,1164540.2773572612
144,409793.6854982086
145,579150.4137791054
146,327508.62015015015
147,1587891.6984188012
148,637137.1369473593
149,1023605.4431904232
150,595246.2803225614
151,635315.4540288079
152,881747.8480312185
153,695907.7481874967
154,479249.97379132395
155,911070.7527886493
156,492454.1558169838
157,442283.80483457947
158,557090.2923503857
159,1688618.6915769926
160,1203517.8125875774
161,472256.8111833319
162,1110571.0991514805
163,472574.3120762225
164,280613.49490152334
165,353748.4541587349
166,531285.0261803888
167,544058.7292612822
168,450097.5176476495
169,1197741.454140361
170,641537.1369473593
171,443931.7361031085
172,658510.4926792396
173,680874.3155895959
174,538671.2647981731
175,1968121.9216053723
176,680796.6907407608
177,380597.08166632184
178,1075126.0354310046
179,296371.70176565123
180,954016.2443858584
181,414250.7150861685
182,1437919.3807893111
183,696267.9587416066
184,672166.3454841109
185,451998.99974426476
186,604044.3171888537
187,489154.1558169838
188,1224358.9129977464
189,359297.8675238722
190,1463235.7529751952
191,1204250.2521388694
192,298016.5862491991
