Id,preco
0,16428490.741878632
1,7785881.298804983
2,10493840.494593335
3,8429009.272645272
4,6316693.029514299
5,5823533.054195537
6,9953887.801247662
7,8865179.587423453
8,5020621.923562599
9,21947356.424547944
10,11804808.427201815
11,13363145.6672848
12,13626942.982486807
13,6718917.364869982
14,11480176.264750715
15,9672219.79195406
16,5921912.377230922
17,6492920.013554307
18,7709596.457910788
19,19591913.664413355
20,11316305.273174675
21,4120894.290004713
22,6656791.005130373
23,5673565.055673999
24,5194156.300623736
25,5352467.561017978
26,8442912.265699796
27,8115445.371981487
28,18181155.361445136
29,16296363.86888666
30,5430299.402502758
31,19132087.01344976
32,13806554.876661632
33,19559619.36696164
34,15447530.537181268
35,8365080.4242150225
36,7377750.820455366
37,26099144.989625044
38,6804477.439373009
39,6560936.696767945
40,28554669.029073194
41,18009281.047417015
42,5921912.377230922
43,18141132.830975123
44,20911010.618534796
45,3287681.368624077
46,52548465.68581649
47,8852589.744639954
48,6156925.692241499
49,7154177.951400132
50,7787428.299395549
51,5184492.915138663
52,13350789.674820844
53,15886961.479380345
54,12829546.553481515
55,6319233.863707101
56,9838356.528289115
57,5508131.243987524
58,16396306.012032403
59,27079830.104888566
60,24460435.07386455
61,8281582.108316564
62,13792376.794173276
63,34530293.747185655
64,6237298.367919074
65,8121814.771043774
66,8852589.744639954
67,14126767.05626141
68,11971789.23947886
69,7466179.031953469
70,27829560.529890604
71,4508736.556717628
72,9596653.695228266
73,12539687.055101221
74,5909556.384766963
75,27160202.780566268
76,6720719.853560619
77,8623242.904043082
78,5655558.408316214
79,6718121.960733701
80,8053630.495524183
81,6968073.34151526
82,5661484.152643869
83,18554434.88863029
84,32237662.685231157
85,8121814.771043774
86,6073427.376343018
87,9671944.7025202
88,8442912.265699796
89,5988951.046362177
90,11478629.264160108
91,12084087.375088673
92,4672332.458859869
93,4772274.6020056885
94,2722340.206714391
95,16952122.92462469
96,13649053.284147864
97,23716371.12327619
98,5669461.401370756
99,9262267.22358002
100,12460292.393506007
101,6316968.1189481
102,18330586.930141144
103,15067331.432066219
104,6476735.456220939
105,12903442.332968937
106,11974330.073671676
107,17807216.087786723
108,6235032.623160064
109,8609324.091468662
110,6890241.500030467
111,11889853.743690835
112,8541307.408255046
113,7292465.835386174
114,10669028.615476893
115,7002387.862854191
116,8934525.240427956
117,34452461.90570065
118,13481037.39915428
119,6001307.038826135
120,38267416.91302259
121,4772274.6020056885
122,10870614.499518916
123,6395518.704601303
124,5166486.267780876
125,9774427.679858878
126,8365080.4242150225
127,18554434.88863029
128,3719469.14922526
129,16328273.50929894
130,16606938.441123532
131,27407556.268520817
132,14407743.81145868
133,43902959.47503893
134,18143673.66516787
135,9098671.321437845
136,9106878.630044358
137,67167542.79093374
138,14348193.706765529
139,6401169.359495157
140,31832088.860594437
141,7630201.796315603
142,9592565.860444916
143,18980695.330985438
144,5773507.198819845
145,10081622.181460392
146,6966526.340924677
147,26114459.030003905
148,11310929.707714627
149,14054627.108784754
150,11314758.272584077
151,10819316.732986487
152,15886961.479380345
153,10496950.315294331
154,7623557.307819497
155,17455816.802383047
156,7623557.307819497
157,7302459.813163455
158,8934800.329861782
159,27406009.267930306
160,19851499.82818427
161,7377750.820455366
162,19673725.843553655
163,7861635.5621653125
164,5014456.51065475
165,5594170.394078791
166,9648750.656336991
167,8770654.248851914
168,7546000.555768535
169,20980590.12185883
170,11310929.707714627
171,7464065.059980499
172,10739646.981957413
173,10201960.03337074
174,8199646.612528503
175,34128823.576851875
176,10025733.049330754
177,6073427.376343018
178,15773006.77557436
179,6950545.76974571
180,16478516.59725431
181,6892782.334223323
182,23146926.307063293
183,12130284.66559493
184,9935757.837242125
185,7466330.804739499
186,10892724.801179973
187,7623832.397253319
188,19784461.1590529
189,5676105.889866831
190,24130152.25651947
191,22485746.656310868
192,6229381.96826624
193,7855460.802129063
194,6808306.004242473
195,11166337.274653133
196,3704003.3360603023
197,26570485.57223644
198,4854485.187227539
199,9917751.189884322
200,16186512.819383968
201,7773525.306341056
202,9262542.313013913
203,21556679.426567916
204,9771886.84566602
205,4426525.971495814
206,4508461.4672838
207,6152822.037938229
208,20083403.322493803
209,16840433.965577777
210,14575993.546771862
211,26420242.484281085
212,7623557.307819497
213,8115170.28254769
214,27177325.161927246
215,5661484.152643869
216,4994887.043186514
217,14170144.63270114
218,7871904.629376385
219,6578959.16364557
220,8299436.982888299
221,11646588.090519581
222,78707383.94043365
223,4608403.610429628
224,5673565.055673999
225,11396968.857805956
226,5591629.55988599
227,9753880.198308222
228,225687368.2407688
229,9258397.419596432
230,5839976.881442879
231,10495403.314703789
232,5988951.046362177
233,9920292.02407712
234,10081622.181460392
235,3803945.479206118
236,13037225.774157079
237,13806279.787227856
238,15939143.511909299
239,8363517.604104582
240,12399473.365776816
241,6065235.887256356
242,8115170.28254769
243,6888678.679920057
244,11426995.559119828
245,6001307.038826135
246,11388486.459765598
247,9262267.22358002
248,9432782.703652222
249,12399473.365776816
250,19542039.581823714
251,9109668.479945775
252,8115170.28254769
253,9100937.066196853
254,9920292.02407712
255,11556461.105644902
256,4610944.444622454
257,15003402.583635973
258,27079830.104888566
259,12899568.738545317
260,7881994.877081374
261,9689799.57709194
262,7445783.32318889
263,14706023.24030565
264,5673565.055673999
265,6737163.680807933
266,5594170.394078791
267,11001194.371920306
268,6958274.002763967
269,18143673.66516787
270,7056653.32579935
271,11380234.121604903
272,10251418.917364063
273,7380291.65464822
274,7544162.646224281
275,8856693.398943173
