Id,preco
0,1874945.88
1,283295.0
2,513243.3333333334
3,228710.0
4,349923.3333333334
5,179060.0
6,637904.99
7,361540.0
8,351263.3384920635
9,1069600.0
10,545777.619047619
11,530790.0
12,1024708.3333333335
13,339873.16666666674
14,800888.4
15,615983.3333333333
16,364114.99999999994
17,426106.66666666674
18,340764.83333333326
19,927500.0
20,738939.58
21,289882.18450000003
22,296006.6666666666
23,409455.5566666667
24,407516.6666666666
25,335400.0752380953
26,508870.0
27,536964.4
28,833167.06
29,933933.66
30,334207.88095238095
31,1311383.3333333335
32,1348183.333333333
33,1484727.85
34,1199838.961038961
35,320818.0566666667
36,484786.66666666674
37,2868221.51
38,434870.0
39,425972.7142857143
40,2716030.0
41,895633.3333333333
42,384770.5
43,1250998.8095238095
44,1060680.0
45,233625.59666666668
46,1440800.0
47,659414.1666666666
48,288553.3333333333
49,435698.0
50,557995.0
51,347252.70202020206
52,848450.0
53,925136.8
54,925027.6833333332
55,359103.3333333334
56,717916.6666666667
57,379411.9949206349
58,897883.3333333333
59,1502893.3333333335
60,2893175.0
61,630389.16
62,1471347.6346666666
63,4516943.571428571
64,399144.5261904762
65,414400.0
66,525898.3095238095
67,1050920.0
68,867500.0
69,351102.3333333334
70,2073405.7266666666
71,247474.97
72,491710.0
73,505010.0
74,290519.6060606061
75,2647547.6190476194
76,317501.6666666666
77,461613.33333333326
78,222490.0
79,372115.95
80,542757.2142857142
81,419000.0
82,333854.1566666666
83,1636500.0
84,3289300.0
85,341172.26190476195
86,474239.52380952373
87,556000.0
88,508870.0
89,380755.69
90,417195.0
91,750275.0
92,201717.1666666667
93,293920.27714285714
94,192175.8
95,896583.7266666666
96,880986.9333333335
97,1718703.55
98,412866.56
99,602714.7999999999
100,511480.0
101,482609.33809523814
102,1225866.6666666665
103,975200.0
104,468726.99400000006
105,803047.35
106,878850.0
107,880725.0
108,355803.66621666675
109,618741.4285714286
110,472036.6666666666
111,826283.4
112,310440.0
113,377789.28571428574
114,736909.5925
115,379872.3366666667
116,594838.3333333335
117,4139756.6666666656
118,834194.6666666665
119,312578.3333333333
120,2158000.0
121,307270.4285714285
122,487778.5714285714
123,231842.5
124,320620.0
125,644841.6666666666
126,386050.0
127,1279366.6666666667
128,346640.8333333334
129,1411100.0
130,1159849.0
131,3070259.0476190485
132,618760.0
133,2059500.0
134,1237638.8492063493
135,592340.0
136,503389.79
137,2064100.0
138,895855.74
139,403316.9285714286
140,2727900.0
141,454322.49999999994
142,466830.0
143,1289763.3333333333
144,383260.05
145,554410.0
146,257137.5
147,1515300.0
148,529820.0
149,1060663.035714286
150,452673.33333333326
151,493100.0
152,939227.36
153,775216.0
154,416501.6666666666
155,581105.0
156,533433.0099999999
157,422918.66666666674
158,642569.9999999999
159,2188499.9999999995
160,1376090.0
161,465660.66666666674
162,1282704.9066666665
163,515205.0
164,307625.83999999997
165,332188.1436666667
166,619258.3333333334
167,549162.1666666666
168,418108.33333333326
169,1403090.0
170,517120.0
171,440401.32666666666
172,638820.0952380953
173,663494.0319047619
174,567109.868
175,2301353.3333333335
176,631682.4311190476
