Id,preco
0,1111989.9606567544
1,358159.31467090885
2,647408.8649138283
3,388932.89728751
4,387740.3355333094
5,232076.90334005994
6,671462.8345190022
7,471282.88780580426
8,345086.22832967306
9,1270035.0908783746
10,708256.0028268244
11,697920.8006674197
12,966236.4218335148
13,378382.8685843904
14,744109.8949925747
15,562437.5955747884
16,386918.6356448714
17,379623.3129639771
18,424601.5611129027
19,1035876.4529331696
20,702851.6158484813
21,256451.50103634378
22,387229.2052031156
23,348766.7529167455
24,234347.38841585038
25,319622.7798946552
26,518419.2664068487
27,523834.00620802084
28,959256.8959308263
29,918140.9659980607
30,351048.53007483075
31,1262321.6559452263
32,1013411.6421353217
33,1257044.1817521153
34,1092780.458060756
35,459188.6585213427
36,477853.86800090934
37,1579890.5524555591
38,424234.481390081
39,445951.4938701462
40,1683151.8489776102
41,949524.5849784609
42,369502.6783402745
43,1184188.3007156549
44,1196610.3895435778
45,197038.4546527254
46,3690300.762558564
47,524381.5681519952
48,300470.35192791524
49,438092.2546391111
50,487995.69745035435
51,352692.1205688134
52,712770.8143275153
53,889036.0823437121
54,875048.1336510327
55,393867.4225981828
56,589196.4375042949
57,408579.13796033675
58,938634.2752614465
59,1594945.7517822233
60,1531620.4885173587
61,525813.3623809587
62,908124.0367898938
63,2080733.3270502982
64,408980.43378321605
65,477532.2372285683
66,540769.7884143736
67,960288.1275861856
68,752191.1421096172
69,390145.85260165075
70,1559388.493614748
71,211931.5645674706
72,564901.2246853296
73,674250.6150804233
74,368352.6920003627
75,1678876.9860716013
76,339445.5831385624
77,478499.91207262094
78,259282.71556226132
79,416641.44059142435
80,520836.8872533437
81,458839.1374030855
82,329418.0028029006
83,1273440.5564525647
84,1899659.6572713403
85,466959.33608017827
86,401374.54154407757
87,555210.391156986
88,518419.2664068487
89,369928.5510550678
90,646241.8983704295
91,812539.2534705546
92,213647.36212750492
93,308634.3456015248
94,121556.22444222742
95,913613.3423279669
96,966640.4105170887
97,1472437.3035321233
98,380904.87609131227
99,584237.586055502
100,691974.7560257014
101,396566.13978137786
102,1198299.9899586586
103,833307.9157515686
104,441911.55536483193
105,850568.71466618
106,786107.0876274776
107,1083895.49550008
108,385527.484092848
109,543960.8564281982
110,420224.4868221801
111,757261.0971384492
112,439781.0086484697
113,409703.491421349
114,624729.9679703709
115,388257.3956077915
116,523820.98581962625
117,2008466.2895644454
118,934581.3693939369
119,334489.6789419722
120,2060414.399380937
121,298061.4444531329
122,575962.4847524163
123,327425.176156215
124,270380.98436275276
125,659161.5714345683
126,473941.08737402
127,1276376.2660215346
128,271261.98969173024
129,1038901.7409566339
130,1012796.0049948093
131,1801206.249905139
132,810243.6224037405
133,2227706.5454248036
134,1218104.2462335227
135,538752.682306822
136,471682.4642158967
137,3453211.8147041346
138,842213.6072127741
139,416586.32602234895
140,1839969.693760216
141,473630.5178157907
142,420064.853692643
143,1166068.461032763
144,414264.87793774495
145,575562.2314935286
146,320129.8534752872
147,1589068.7297701982
148,631259.4082273688
149,1032666.0835971382
150,586394.0806349885
151,634594.7985533174
152,875527.4716263037
153,698474.5415578183
154,480389.80521121214
155,898527.38225425
156,493426.2348115366
157,439502.7760329392
158,557499.9389517229
159,1690285.8244303314
160,1202428.4240978656
161,472316.75826220925
162,1104968.0773485822
163,469409.2524924871
164,277594.5172741093
165,352790.8938620273
166,525294.8337392729
167,544003.9520335045
168,448074.6220058646
169,1192274.4908703116
170,636796.5179660764
171,441334.5661476102
172,658817.7032724727
173,683108.6652634476
174,540926.3735660013
175,1961452.1733212618
176,682352.786684401
177,379058.58423948067
178,1081566.39170026
179,284531.20044926147
180,948127.3160601404
181,411615.1442867067
182,1441057.4050864873
183,693741.9364663061
184,678056.3339134488
185,448608.66827207024
186,598682.4307405461
187,489615.6913000044
188,1225691.409836076
189,358093.8399815705
190,1461876.801216632
191,1189297.0011840907
192,291793.43307832594
193,396601.13290356065
194,404058.0122507025
195,830040.7034460899
