Id,preco
0,1503893.4140307638
1,303799.8104270175
2,606643.3658295759
3,221852.86465259048
4,283787.2067572714
5,286998.48665399384
6,706597.6482783661
7,254599.82884609202
8,334086.67033225717
9,921016.9464921613
10,637127.006121857
11,662057.222213483
12,957561.0674062864
13,346560.497390816
14,766013.4152731562
15,591187.1319645849
16,387760.44799982314
17,377030.1064982631
18,371207.80019966466
19,815006.7346972391
20,834454.3605258714
21,320618.87596477
22,371529.74738783966
23,380354.3350487787
24,308014.73151824117
25,355208.2399127926
26,519650.5842080646
27,556914.2475953556
28,837852.4462453241
29,968995.0773161786
30,350834.4221622655
31,1288320.948026096
32,1144337.6916714795
33,1207456.9864279274
34,1142055.4849355717
35,409703.5863464177
36,493497.965511837
37,1332647.4021091862
38,413096.59625890444
39,394207.1836028089
40,1267532.6223450536
41,979352.2117548973
42,358068.40859197365
43,1330935.7628677243
44,966169.3027739389
45,296330.9140276492
46,1027063.4429514653
47,581106.8089188541
48,268527.9636379636
49,418212.22863395105
50,510809.6567868598
51,363214.2850974273
52,593157.2940066011
53,883126.7333139483
54,879872.6158769684
55,284801.43674589414
56,628168.756883491
57,390900.5942459618
58,818559.9977411702
59,1137247.8660089448
60,1093995.932501623
61,603176.7738684322
62,1465261.9292358998
63,1232942.6881931915
64,402971.15021664486
65,461920.24040906405
66,557974.6670266995
67,1297361.8953595776
68,863736.445262689
69,374385.8399568104
70,1219460.6350448572
71,237671.43866297443
72,530727.3975237752
73,416572.8149384645
74,255680.6584729877
75,1343491.9503999697
76,336608.14780155517
77,402146.62588269153
78,243192.27460565508
79,286479.42413932714
80,548273.4195036598
81,411778.9516652476
82,320750.44176241633
83,1148540.717143105
84,1381220.7234187732
85,392725.22409320745
86,402971.15021664486
87,572119.6132415298
88,519650.5842080646
89,368710.99334691785
90,655406.7022976835
91,766873.9312839814
92,172156.63836511647
93,287988.4811730443
94,208685.58098565423
95,865589.1490444719
96,848777.3728836324
97,1289833.4625559684
98,375790.4625114459
99,638232.7925436541
100,335892.0861415826
101,407757.1569570865
102,1222208.007489173
103,853065.1588041082
104,433794.41494963947
105,822573.0566741747
106,870032.5604464038
107,1127418.106059707
108,345299.8819347523
109,613348.222105574
110,437160.99810114637
111,882436.1639062044
112,275396.5497709002
113,361610.84157528856
114,719241.0918466221
115,383259.4205809654
116,562959.7514207452
117,1450328.1268921471
118,902580.0184937553
119,326698.3816569837
120,1319699.2945099964
121,327486.33863236255
122,638695.6999220423
123,302889.3545497665
124,296000.07638449915
125,697331.0779780227
126,374599.01955007704
127,1166742.9922843298
128,357074.28180895804
129,1329577.3452747967
130,841826.1566454762
131,1285742.7896150276
132,706568.0184205826
133,1092954.1717971563
134,1262399.4306455657
135,586049.642760311
136,488507.5047642174
137,1015394.9385397192
138,746454.4301764722
139,410075.02816913865
140,1269390.5569732937
141,414268.0728825222
142,478828.9221901072
143,1223076.9862207365
144,404129.1376778007
145,524434.1995442432
146,269760.1146110584
147,1419977.1988253966
148,510316.0106094155
149,1066942.55080196
150,482540.0709410674
151,579117.3377577395
152,748669.3371820449
153,812137.2078277493
154,470061.43322772573
155,569585.3645647209
156,503775.25392526324
157,408921.032374816
158,608391.895380286
159,1306814.4213039253
160,1366090.5678232096
161,491009.5197383427
162,1140586.2717878898
163,514265.27827652893
164,351098.7959142554
165,374991.0083308146
166,610291.1319016712
167,590388.6732889545
168,346823.8487065213
169,1035895.95748731
170,519181.94605688594
171,422436.7956325958
172,655829.8907519596
173,709996.6882893299
174,552211.204441155
175,1342611.3698531173
176,676639.2821010937
177,384253.7256726635
178,1127909.0012776416
179,329431.41257499595
180,804769.9142340517
181,396271.8471468365
182,1298269.842211403
183,599239.2842717036
184,738470.8481348634
185,436668.2447144109
186,533405.1166170742
187,478057.5417966334
188,1231154.790448791
189,359395.79861491075
190,1286554.05152878
191,1296343.3886972966
192,269144.038372477
193,404384.3198416998
194,280849.1363499806
195,669690.2850489547
196,252907.49033981923
197,1315570.110127212
198,323286.6496777736
